Identificador ̼nico de la manzana,Uso
002556031,RESIDENCIAL
002559060,OTROS
004502004,RESIDENCIAL
002611025,RESIDENCIAL
006510020,RESIDENCIAL
009120030,RESIDENCIAL
002511017,RESIDENCIAL
003211027,OTROS
001412041,RESIDENCIAL
002412090,RESIDENCIAL
002407041,RESIDENCIAL
005205021,RESIDENCIAL
005205029,RESIDENCIAL
001302020,RESIDENCIAL
002305025,RESIDENCIAL
002536028,RESIDENCIAL
002618036,RESIDENCIAL
005307067,RESIDENCIAL
004564007,RESIDENCIAL
002536021,RESIDENCIAL
002407033,RESIDENCIAL
004613063,RESIDENCIAL
001402071,RESIDENCIAL
001415054,RESIDENCIAL
008519067,RESIDENCIAL
002426029,RESIDENCIAL
004592018,RESIDENCIAL
007308009,RESIDENCIAL
004520026,RESIDENCIAL
009257037,RESIDENCIAL
004533036,RESIDENCIAL
002460054,OTROS
006404040,OTROS
001403043,RESIDENCIAL
001318021,RESIDENCIAL
007104004,OFICINAS
009202046,RESIDENCIAL
004543037,RESIDENCIAL
002615005,RESIDENCIAL
004557046,RESIDENCIAL
004576077,RESIDENCIAL
004543084,RESIDENCIAL
002599017,RESIDENCIAL
002599041,RESIDENCIAL
004531005,RESIDENCIAL
002608011,OTROS
002608016,OTROS
007307007,RESIDENCIAL
002610031,OTROS
002610032,OTROS
006402012,RESIDENCIAL
002446041,RESIDENCIAL
001209005,RESIDENCIAL
001347041,OTROS
004525020,RESIDENCIAL
006502077,RESIDENCIAL
002449068,RESIDENCIAL
003208039,RESIDENCIAL
001403006,RESIDENCIAL
001403007,RESIDENCIAL
009106055,RESIDENCIAL
004533047,RESIDENCIAL
002527012,UNIVERSIDADES Y COLEGIOS
001405005,RESIDENCIAL
004533055,RESIDENCIAL
001435081,RESIDENCIAL
009102008,RESIDENCIAL
002504031,RESIDENCIAL
002517094,RESIDENCIAL
002517095,RESIDENCIAL
004609076,RESIDENCIAL
002557008,RESIDENCIAL
002426022,RESIDENCIAL
002460042,RESIDENCIAL
002528063,RESIDENCIAL
002528068,RESIDENCIAL
009129013,RESIDENCIAL
009129017,RESIDENCIAL
001405011,RESIDENCIAL
005636040,RESIDENCIAL
004576032,RESIDENCIAL
002528036,RESIDENCIAL
002565046,RESIDENCIAL
002555079,RESIDENCIAL
006403035,BODEGAS
006403048,OTROS
001344005,OTROS
001327031,RESIDENCIAL
001327019,RESIDENCIAL
001327029,RESIDENCIAL
002423074,RESIDENCIAL
005627090,OTROS
001415040,RESIDENCIAL
006103016,RESIDENCIAL
002446008,RESIDENCIAL
005612058,RESIDENCIAL
001336026,BODEGAS
001428017,RESIDENCIAL
006217016,RESIDENCIAL
006216022,OTROS
002542033,OTROS
002504052,RESIDENCIAL
004554090,OFICINAS
004637041,RESIDENCIAL
008506050,RESIDENCIAL
005647084,OFICINAS
005649011,RESIDENCIAL
008513060,OTROS
009266089,RESIDENCIAL
009266096,RESIDENCIAL
005680027,RESIDENCIAL
009112033,RESIDENCIAL
006212033,RESIDENCIAL
006212030,RESIDENCIAL
001425019,RESIDENCIAL
002433024,RESIDENCIAL
007201019,OTROS
005609013,RESIDENCIAL
005665040,RESIDENCIAL
005665094,OTROS
002104043,RESIDENCIAL
002564035,RESIDENCIAL
002564039,RESIDENCIAL
008110005,RESIDENCIAL
004535024,RESIDENCIAL
001318014,RESIDENCIAL
002418069,RESIDENCIAL
002418077,RESIDENCIAL
002418086,RESIDENCIAL
004557041,RESIDENCIAL
004557044,RESIDENCIAL
009231011,RESIDENCIAL
002426090,RESIDENCIAL
009127010,RESIDENCIAL
006403023,RESIDENCIAL
004520033,RESIDENCIAL
001202020,RESIDENCIAL
001355019,RESIDENCIAL
002531034,RESIDENCIAL
001418015,RESIDENCIAL
002414060,OTROS
004538015,RESIDENCIAL
005649035,RESIDENCIAL
004550014,RESIDENCIAL
001425020,RESIDENCIAL
001406005,RESIDENCIAL
001417088,OTROS
001418040,RESIDENCIAL
002519026,RESIDENCIAL
002519028,RESIDENCIAL
001407006,OTROS
002418026,RESIDENCIAL
002418033,RESIDENCIAL
002509054,INDUSTRIA
002509062,OTROS
002510004,RESIDENCIAL
002557010,RESIDENCIAL
002442092,OTROS
002442093,OTROS
002513004,RESIDENCIAL
003204011,RESIDENCIAL
002517008,RESIDENCIAL
004544066,RESIDENCIAL
009240071,RESIDENCIAL
009240074,RESIDENCIAL
001111009,OTROS
001111012,OTROS
004518080,RESIDENCIAL
005403052,RESIDENCIAL
005610013,RESIDENCIAL
002409030,RESIDENCIAL
002409033,RESIDENCIAL
002409036,RESIDENCIAL
002431004,RESIDENCIAL
002506054,RESIDENCIAL
004534030,RESIDENCIAL
002609022,RESIDENCIAL
002506017,OTROS
002528060,RESIDENCIAL
002528062,RESIDENCIAL
002506027,RESIDENCIAL
002554041,RESIDENCIAL
002554042,RESIDENCIAL
002553011,OTROS
002557009,RESIDENCIAL
002441096,RESIDENCIAL
002538046,OTROS
002538052,RESIDENCIAL
009257024,RESIDENCIAL
005680053,RESIDENCIAL
002536029,RESIDENCIAL
001304066,RESIDENCIAL
002521093,RESIDENCIAL
004516002,RESIDENCIAL
004517002,OTROS
002402007,RESIDENCIAL
004533021,RESIDENCIAL
004533024,RESIDENCIAL
001348002,RESIDENCIAL
002455067,RESIDENCIAL
002574029,RESIDENCIAL
002537054,RESIDENCIAL
002525041,RESIDENCIAL
002439063,RESIDENCIAL
002434047,RESIDENCIAL
006215038,COMERCIO
002434046,RESIDENCIAL
002511052,RESIDENCIAL
002202047,RESIDENCIAL
004550059,RESIDENCIAL
002530028,RESIDENCIAL
002530003,RESIDENCIAL
002547021,RESIDENCIAL
002580034,RESIDENCIAL
002581093,RESIDENCIAL
004622046,RESIDENCIAL
008530021,OTROS
002559044,OTROS
002594056,RESIDENCIAL
004545077,RESIDENCIAL
004545082,RESIDENCIAL
001328090,OFICINAS
002446048,OTROS
005611050,RESIDENCIAL
002418022,RESIDENCIAL
001430046,RESIDENCIAL
001330019,RESIDENCIAL
002426034,OTROS
001413013,RESIDENCIAL
002202071,RESIDENCIAL
004522090,RESIDENCIAL
005308047,OTROS
002104051,RESIDENCIAL
001412062,RESIDENCIAL
009242024,BODEGAS
004604066,RESIDENCIAL
002501037,RESIDENCIAL
004528034,RESIDENCIAL
001405057,RESIDENCIAL
001414094,OTROS
001414095,OTROS
001356070,RESIDENCIAL
001356072,RESIDENCIAL
005403053,RESIDENCIAL
007311010,RESIDENCIAL
005605012,RESIDENCIAL
005605013,RESIDENCIAL
006407028,RESIDENCIAL
002409043,RESIDENCIAL
008513054,RESIDENCIAL
001423052,RESIDENCIAL
001425015,RESIDENCIAL
004545012,RESIDENCIAL
002539004,RESIDENCIAL
002511055,RESIDENCIAL
002517003,RESIDENCIAL
002543016,RESIDENCIAL
004537013,RESIDENCIAL
004540060,RESIDENCIAL
004599022,RESIDENCIAL
001107037,RESIDENCIAL
001107039,RESIDENCIAL
001317006,RESIDENCIAL
001317008,RESIDENCIAL
001317011,RESIDENCIAL
001317017,RESIDENCIAL
001304054,RESIDENCIAL
003203003,UNIVERSIDADES Y COLEGIOS
003205018,RESIDENCIAL
002557046,RESIDENCIAL
002557070,RESIDENCIAL
002557073,RESIDENCIAL
001428054,OTROS
001310070,OFICINAS
005605039,RESIDENCIAL
009130031,RESIDENCIAL
004108047,RESIDENCIAL
005508024,RESIDENCIAL
002305038,RESIDENCIAL
009129097,OTROS
004518092,OTROS
005625031,RESIDENCIAL
001335002,RESIDENCIAL
001414047,OFICINAS
002408058,RESIDENCIAL
002541017,RESIDENCIAL
002558031,RESIDENCIAL
002558032,RESIDENCIAL
009129089,RESIDENCIAL
002549039,RESIDENCIAL
002549041,RESIDENCIAL
002597030,RESIDENCIAL
002613038,RESIDENCIAL
001302017,RESIDENCIAL
001202023,RESIDENCIAL
002587007,RESIDENCIAL
002587010,RESIDENCIAL
002546007,RESIDENCIAL
009256010,RESIDENCIAL
004518053,RESIDENCIAL
001348011,OTROS
004527017,RESIDENCIAL
001303010,RESIDENCIAL
001303011,RESIDENCIAL
002440036,RESIDENCIAL
005403054,RESIDENCIAL
001354039,RESIDENCIAL
002201033,RESIDENCIAL
008511009,RESIDENCIAL
002307040,OFICINAS
002403026,RESIDENCIAL
002408004,RESIDENCIAL
002411003,BODEGAS
001427085,RESIDENCIAL
002301023,OTROS
005652006,RESIDENCIAL
002461067,RESIDENCIAL
002445005,RESIDENCIAL
008510011,OTROS
008510016,RESIDENCIAL
002203024,RESIDENCIAL
002203026,RESIDENCIAL
002615069,RESIDENCIAL
002615073,RESIDENCIAL
002202058,RESIDENCIAL
002608021,OTROS
002608022,OTROS
001315002,RESIDENCIAL
004589077,RESIDENCIAL
008505090,RESIDENCIAL
006403055,BODEGAS
002401013,RESIDENCIAL
005611027,RESIDENCIAL
002576080,RESIDENCIAL
002519067,RESIDENCIAL
005649026,RESIDENCIAL
002203042,RESIDENCIAL
002203043,RESIDENCIAL
008506041,RESIDENCIAL
002501018,OFICINAS
002537046,RESIDENCIAL
004109020,RESIDENCIAL
004109025,RESIDENCIAL
001356047,OTROS
001356052,OTROS
004622018,RESIDENCIAL
001414051,RESIDENCIAL
001414053,RESIDENCIAL
006410064,RESIDENCIAL
004504006,RESIDENCIAL
001412027,RESIDENCIAL
009256080,RESIDENCIAL
001356073,RESIDENCIAL
001356074,RESIDENCIAL
002205075,RESIDENCIAL
002209001,RESIDENCIAL
001410053,RESIDENCIAL
001423030,RESIDENCIAL
001421069,RESIDENCIAL
008526042,RESIDENCIAL
004528006,OTROS
004401052,RESIDENCIAL
004106009,RESIDENCIAL
001405039,RESIDENCIAL
009256083,RESIDENCIAL
001319076,RESIDENCIAL
002418060,RESIDENCIAL
001304048,RESIDENCIAL
004554060,RESIDENCIAL
003204022,RESIDENCIAL
004625070,OTROS
004546040,RESIDENCIAL
003101022,OFICINAS
009254011,RESIDENCIAL
004513016,OTROS
001321041,RESIDENCIAL
002517044,RESIDENCIAL
008212027,RESIDENCIAL
004508011,RESIDENCIAL
004508012,RESIDENCIAL
004518052,RESIDENCIAL
004552020,RESIDENCIAL
004508021,RESIDENCIAL
007302004,RESIDENCIAL
004595086,RESIDENCIAL
002526054,RESIDENCIAL
003106012,OTROS
005635027,RESIDENCIAL
002613032,RESIDENCIAL
005603054,OTROS
002554097,RESIDENCIAL
002554098,RESIDENCIAL
002554099,RESIDENCIAL
004545071,RESIDENCIAL
002573089,RESIDENCIAL
004540064,RESIDENCIAL
002580062,RESIDENCIAL
002552061,RESIDENCIAL
009234051,RESIDENCIAL
002549054,OTROS
002530006,RESIDENCIAL
004599004,RESIDENCIAL
004569017,RESIDENCIAL
008405007,RESIDENCIAL
001308075,RESIDENCIAL
002592048,OTROS
002103030,COMERCIO
002205006,RESIDENCIAL
002519075,RESIDENCIAL
001337037,OTROS
007105004,RESIDENCIAL
002436099,RESIDENCIAL
002437015,RESIDENCIAL
005615023,RESIDENCIAL
002534061,RESIDENCIAL
002525099,OTROS
008506026,RESIDENCIAL
009129008,RESIDENCIAL
009129009,RESIDENCIAL
002304010,RESIDENCIAL
002411004,INDUSTRIA
002411007,RESIDENCIAL
006301032,RESIDENCIAL
002515028,RESIDENCIAL
002537026,RESIDENCIAL
002521036,RESIDENCIAL
006216010,OTROS
007405002,OTROS
004584038,RESIDENCIAL
002513032,RESIDENCIAL
002537051,RESIDENCIAL
005649046,OFICINAS
002502025,RESIDENCIAL
001420019,RESIDENCIAL
002570050,RESIDENCIAL
002570056,RESIDENCIAL
002426067,OTROS
002426068,OTROS
002426069,OTROS
002426070,OTROS
002305015,RESIDENCIAL
002426076,OTROS
002426077,OTROS
002526024,RESIDENCIAL
002526027,RESIDENCIAL
001353050,RESIDENCIAL
004559024,OTROS
001405030,OTROS
001405031,RESIDENCIAL
001405035,RESIDENCIAL
008516007,RESIDENCIAL
001414059,RESIDENCIAL
001426039,OFICINAS
009244081,RESIDENCIAL
009232025,RESIDENCIAL
001401004,RESIDENCIAL
009130065,RESIDENCIAL
009130053,RESIDENCIAL
001415017,RESIDENCIAL
004565051,RESIDENCIAL
004501075,RESIDENCIAL
004564005,RESIDENCIAL
005507050,RESIDENCIAL
008530086,RESIDENCIAL
001411036,RESIDENCIAL
002612083,RESIDENCIAL
002612085,RESIDENCIAL
006218001,BODEGAS
002599029,RESIDENCIAL
002619049,RESIDENCIAL
002601003,RESIDENCIAL
002604012,RESIDENCIAL
001415023,RESIDENCIAL
001423051,RESIDENCIAL
004511062,RESIDENCIAL
008208004,RESIDENCIAL
005630025,RESIDENCIAL
004565047,OTROS
004565059,OTROS
002305014,RESIDENCIAL
001315029,RESIDENCIAL
009130014,OTROS
003103037,OTROS
007101033,RESIDENCIAL
001204059,RESIDENCIAL
008206012,RESIDENCIAL
004538014,RESIDENCIAL
002403014,RESIDENCIAL
002403016,RESIDENCIAL
002403005,RESIDENCIAL
008516036,RESIDENCIAL
002308023,UNIVERSIDADES Y COLEGIOS
005610038,RESIDENCIAL
002461048,OTROS
009102027,OTROS
002504079,OTROS
009234048,RESIDENCIAL
002565065,OTROS
001115004,RESIDENCIAL
002558011,OTROS
009135001,RESIDENCIAL
002310012,RESIDENCIAL
002430036,RESIDENCIAL
002432034,RESIDENCIAL
002204009,RESIDENCIAL
002461001,RESIDENCIAL
008512004,RESIDENCIAL
009218024,RESIDENCIAL
006413006,RESIDENCIAL
002513034,RESIDENCIAL
002573060,RESIDENCIAL
002428031,RESIDENCIAL
004304034,RESIDENCIAL
008512020,RESIDENCIAL
001335027,RESIDENCIAL
002620024,RESIDENCIAL
002544027,RESIDENCIAL
004520074,RESIDENCIAL
004548002,RESIDENCIAL
004633020,RESIDENCIAL
002404047,RESIDENCIAL
002412039,RESIDENCIAL
001115003,RESIDENCIAL
001417029,RESIDENCIAL
001417034,RESIDENCIAL
005649044,RESIDENCIAL
002203055,RESIDENCIAL
002440066,RESIDENCIAL
002440067,OTROS
002542036,OTROS
004565004,RESIDENCIAL
002554011,RESIDENCIAL
004513003,RESIDENCIAL
002531053,RESIDENCIAL
001401044,RESIDENCIAL
001401054,RESIDENCIAL
001401055,RESIDENCIAL
001314031,RESIDENCIAL
001353021,RESIDENCIAL
001353025,RESIDENCIAL
001102033,RESIDENCIAL
001354042,RESIDENCIAL
001418017,RESIDENCIAL
001418020,RESIDENCIAL
002526013,RESIDENCIAL
004579032,RESIDENCIAL
004579036,RESIDENCIAL
002612042,RESIDENCIAL
002554084,RESIDENCIAL
002554085,RESIDENCIAL
002542020,OTROS
002560001,RESIDENCIAL
003207024,RESIDENCIAL
002618029,RESIDENCIAL
002615025,RESIDENCIAL
005621075,RESIDENCIAL
002552024,OTROS
002554049,RESIDENCIAL
002543067,RESIDENCIAL
008519074,RESIDENCIAL
001417057,RESIDENCIAL
004551074,RESIDENCIAL
001422047,RESIDENCIAL
001422048,RESIDENCIAL
002203031,RESIDENCIAL
001321047,RESIDENCIAL
009256047,RESIDENCIAL
004604061,RESIDENCIAL
002519072,RESIDENCIAL
002442087,OTROS
004605015,RESIDENCIAL
004605027,OTROS
004511059,RESIDENCIAL
004586036,RESIDENCIAL
004586037,RESIDENCIAL
004584021,RESIDENCIAL
004584030,RESIDENCIAL
005625039,RESIDENCIAL
004527018,RESIDENCIAL
004509091,OTROS
004515034,RESIDENCIAL
009254006,RESIDENCIAL
005101025,RESIDENCIAL
004569030,RESIDENCIAL
005679004,RESIDENCIAL
009129001,RESIDENCIAL
004539073,RESIDENCIAL
002525090,OTROS
003211031,OTROS
005505030,RESIDENCIAL
002573082,RESIDENCIAL
002204012,RESIDENCIAL
002204013,RESIDENCIAL
002403030,RESIDENCIAL
002418038,RESIDENCIAL
002418041,RESIDENCIAL
009240079,RESIDENCIAL
007311028,RESIDENCIAL
002434022,RESIDENCIAL
002420059,RESIDENCIAL
008520004,RESIDENCIAL
002432005,RESIDENCIAL
001422026,RESIDENCIAL
002528092,RESIDENCIAL
004641070,RESIDENCIAL
002409098,OTROS
001422005,RESIDENCIAL
002427045,RESIDENCIAL
002203029,RESIDENCIAL
003102021,RESIDENCIAL
002107029,RESIDENCIAL
002404014,RESIDENCIAL
002404018,RESIDENCIAL
002404020,OTROS
002439057,RESIDENCIAL
002201013,RESIDENCIAL
002107032,RESIDENCIAL
004404039,RESIDENCIAL
002203008,RESIDENCIAL
002203009,RESIDENCIAL
001412023,RESIDENCIAL
009107008,RESIDENCIAL
002537053,RESIDENCIAL
002461038,OTROS
001421044,RESIDENCIAL
001423057,RESIDENCIAL
001423059,RESIDENCIAL
001423060,RESIDENCIAL
001423061,OTROS
001428011,OFICINAS
001422052,RESIDENCIAL
008508019,RESIDENCIAL
001354022,RESIDENCIAL
001304030,RESIDENCIAL
005636098,RESIDENCIAL
002511074,RESIDENCIAL
004402059,RESIDENCIAL
004596015,RESIDENCIAL
004596006,RESIDENCIAL
001321035,RESIDENCIAL
001401056,OFICINAS
001401057,OTROS
002531007,RESIDENCIAL
002531011,RESIDENCIAL
001416011,RESIDENCIAL
001416015,RESIDENCIAL
002436064,RESIDENCIAL
001419044,RESIDENCIAL
002204046,OTROS
002204049,OTROS
002303021,RESIDENCIAL
001412053,RESIDENCIAL
002311014,OTROS
002448014,RESIDENCIAL
002621010,RESIDENCIAL
002554073,RESIDENCIAL
002554077,UNIVERSIDADES Y COLEGIOS
002554082,RESIDENCIAL
002544045,RESIDENCIAL
002544048,RESIDENCIAL
002535043,OTROS
002552004,RESIDENCIAL
002552009,RESIDENCIAL
002577008,RESIDENCIAL
002574023,OTROS
002574025,RESIDENCIAL
002437048,RESIDENCIAL
002416003,RESIDENCIAL
002530058,RESIDENCIAL
004538040,RESIDENCIAL
002549045,RESIDENCIAL
008519081,RESIDENCIAL
001405038,RESIDENCIAL
004529054,RESIDENCIAL
002566048,RESIDENCIAL
002536008,RESIDENCIAL
002536009,RESIDENCIAL
004596055,RESIDENCIAL
004511074,RESIDENCIAL
002445043,RESIDENCIAL
004304073,RESIDENCIAL
002513075,RESIDENCIAL
001304080,OTROS
006419023,RESIDENCIAL
009129044,RESIDENCIAL
008308019,RESIDENCIAL
004521035,RESIDENCIAL
004607034,RESIDENCIAL
002428043,RESIDENCIAL
002428044,RESIDENCIAL
002447007,RESIDENCIAL
004510090,RESIDENCIAL
004559022,RESIDENCIAL
007401068,OTROS
009230047,RESIDENCIAL
004530012,RESIDENCIAL
004534066,RESIDENCIAL
002431009,RESIDENCIAL
005611042,RESIDENCIAL
002409009,RESIDENCIAL
007406004,OTROS
002309014,BODEGAS
002203051,RESIDENCIAL
005649094,RESIDENCIAL
002461057,RESIDENCIAL
001424022,RESIDENCIAL
001311033,RESIDENCIAL
001424009,RESIDENCIAL
006319004,OTROS
002411046,RESIDENCIAL
005207006,RESIDENCIAL
002412053,RESIDENCIAL
002439055,RESIDENCIAL
002443013,RESIDENCIAL
002511058,RESIDENCIAL
002209024,RESIDENCIAL
002311020,RESIDENCIAL
002401005,RESIDENCIAL
002309007,RESIDENCIAL
002461035,OFICINAS
002303010,RESIDENCIAL
002303011,RESIDENCIAL
005627019,UNIVERSIDADES Y COLEGIOS
001211006,RESIDENCIAL
001328043,OTROS
001328044,RESIDENCIAL
001404035,RESIDENCIAL
009256090,RESIDENCIAL
001404040,COMERCIO
005606054,RESIDENCIAL
005635048,OTROS
005508030,RESIDENCIAL
004504013,RESIDENCIAL
004504012,OTROS
004504015,RESIDENCIAL
001419073,RESIDENCIAL
002504054,RESIDENCIAL
009213013,RESIDENCIAL
001429056,RESIDENCIAL
004504017,RESIDENCIAL
005502021,RESIDENCIAL
005606010,RESIDENCIAL
003108005,RESIDENCIAL
002627022,RESIDENCIAL
005307034,RESIDENCIAL
003208082,RESIDENCIAL
002519033,RESIDENCIAL
004568015,RESIDENCIAL
004583055,OTROS
004581070,RESIDENCIAL
001419029,BODEGAS
006414005,RESIDENCIAL
008314012,OFICINAS
002209038,RESIDENCIAL
001421025,RESIDENCIAL
001348006,OTROS
005606029,RESIDENCIAL
002539001,RESIDENCIAL
004510016,UNIVERSIDADES Y COLEGIOS
001305013,RESIDENCIAL
004599003,RESIDENCIAL
004101021,RESIDENCIAL
001305003,RESIDENCIAL
006420077,RESIDENCIAL
004405032,RESIDENCIAL
004405085,OTROS
002560017,OTROS
009129019,RESIDENCIAL
009129020,RESIDENCIAL
002553007,RESIDENCIAL
001404015,RESIDENCIAL
002554068,RESIDENCIAL
002546005,RESIDENCIAL
002579011,RESIDENCIAL
005201039,RESIDENCIAL
009257026,OTROS
002204018,RESIDENCIAL
001355025,RESIDENCIAL
004516066,RESIDENCIAL
002517028,RESIDENCIAL
004521039,RESIDENCIAL
004521069,RESIDENCIAL
004592014,RESIDENCIAL
003106005,OFICINAS
005675010,RESIDENCIAL
003208002,RESIDENCIAL
009120015,RESIDENCIAL
001211012,RESIDENCIAL
005507024,RESIDENCIAL
008520019,RESIDENCIAL
008520025,RESIDENCIAL
002447008,OTROS
002444001,RESIDENCIAL
008513011,RESIDENCIAL
008513037,RESIDENCIAL
005611058,RESIDENCIAL
002445064,RESIDENCIAL
001338013,RESIDENCIAL
005611044,RESIDENCIAL
002426041,OTROS
005611004,RESIDENCIAL
006413056,RESIDENCIAL
008107006,RESIDENCIAL
002412042,RESIDENCIAL
002409063,RESIDENCIAL
004201060,BODEGAS
004521051,RESIDENCIAL
002418079,RESIDENCIAL
004526054,RESIDENCIAL
004589016,RESIDENCIAL
002426030,RESIDENCIAL
008540046,RESIDENCIAL
008540047,RESIDENCIAL
002310032,UNIVERSIDADES Y COLEGIOS
002426081,OTROS
009129065,RESIDENCIAL
002461024,RESIDENCIAL
002451039,OTROS
002408050,RESIDENCIAL
002451042,OTROS
002427046,RESIDENCIAL
002426042,OTROS
002426043,OTROS
001320004,RESIDENCIAL
002511012,RESIDENCIAL
001416006,RESIDENCIAL
009130083,RESIDENCIAL
009130092,RESIDENCIAL
001355054,RESIDENCIAL
006311016,RESIDENCIAL
001328009,OFICINAS
001319056,RESIDENCIAL
001324040,RESIDENCIAL
002618055,RESIDENCIAL
001429050,RESIDENCIAL
001429014,RESIDENCIAL
001426027,OTROS
002449049,OTROS
002440069,OTROS
002440075,OTROS
002441092,OTROS
002513089,RESIDENCIAL
002537010,RESIDENCIAL
002537011,RESIDENCIAL
002537012,RESIDENCIAL
002540038,RESIDENCIAL
004509065,RESIDENCIAL
009226007,RESIDENCIAL
001111020,RESIDENCIAL
004611005,RESIDENCIAL
004611008,RESIDENCIAL
004611009,RESIDENCIAL
004611011,RESIDENCIAL
001423043,RESIDENCIAL
004518048,RESIDENCIAL
002544039,RESIDENCIAL
001323045,RESIDENCIAL
001344011,OTROS
005606047,RESIDENCIAL
005405045,RESIDENCIAL
001414075,RESIDENCIAL
006408067,OTROS
004401019,RESIDENCIAL
001301012,RESIDENCIAL
001416037,RESIDENCIAL
004509034,RESIDENCIAL
002580013,RESIDENCIAL
002430035,RESIDENCIAL
009117015,RESIDENCIAL
009112014,RESIDENCIAL
002402070,RESIDENCIAL
002402073,RESIDENCIAL
005657038,RESIDENCIAL
004111044,RESIDENCIAL
002616077,OTROS
002616078,OTROS
002616079,OFICINAS
002618015,OTROS
002597085,RESIDENCIAL
002441077,OTROS
004586096,RESIDENCIAL
004528057,RESIDENCIAL
004586065,RESIDENCIAL
008506090,OTROS
002552016,RESIDENCIAL
002537090,OTROS
002630005,OTROS
002543046,RESIDENCIAL
001355080,RESIDENCIAL
001354004,OTROS
002554043,RESIDENCIAL
005635016,RESIDENCIAL
001303027,RESIDENCIAL
003103003,RESIDENCIAL
005508014,RESIDENCIAL
004609044,RESIDENCIAL
004605028,OTROS
006319006,OTROS
008416023,RESIDENCIAL
005625041,RESIDENCIAL
004513091,RESIDENCIAL
004575001,OTROS
004533003,RESIDENCIAL
001321028,RESIDENCIAL
004508046,OTROS
002303031,RESIDENCIAL
002303032,RESIDENCIAL
002411027,RESIDENCIAL
002504001,RESIDENCIAL
002504003,RESIDENCIAL
002434054,RESIDENCIAL
002412032,RESIDENCIAL
002412034,OTROS
009218037,OTROS
,
,
,
,
,
,
,
,
,
,
,
002426045,OTROS
002439069,RESIDENCIAL
002439070,RESIDENCIAL
005611023,RESIDENCIAL
002409018,RESIDENCIAL
002402058,RESIDENCIAL
004555067,RESIDENCIAL
002426085,OTROS
002426079,OTROS
002426080,OTROS
002439061,RESIDENCIAL
002443016,RESIDENCIAL
002554027,RESIDENCIAL
002554087,RESIDENCIAL
002574098,RESIDENCIAL
002533032,RESIDENCIAL
004401047,OTROS
004401053,RESIDENCIAL
004105041,RESIDENCIAL
001426019,RESIDENCIAL
001426022,RESIDENCIAL
001422097,RESIDENCIAL
002205055,RESIDENCIAL
002205052,RESIDENCIAL
004562026,RESIDENCIAL
002554048,RESIDENCIAL
002542002,RESIDENCIAL
002573017,BODEGAS
004595028,RESIDENCIAL
009136040,OTROS
002517012,RESIDENCIAL
004509023,RESIDENCIAL
001211013,RESIDENCIAL
004517042,RESIDENCIAL
004507082,OTROS
004604097,RESIDENCIAL
001347072,RESIDENCIAL
002531064,RESIDENCIAL
002531065,RESIDENCIAL
001355088,RESIDENCIAL
001310062,UNIVERSIDADES Y COLEGIOS
001420001,RESIDENCIAL
001323056,RESIDENCIAL
009230050,RESIDENCIAL
002420011,RESIDENCIAL
004529013,OTROS
006504031,RESIDENCIAL
002614016,OTROS
002528054,RESIDENCIAL
002611031,OTROS
002615077,RESIDENCIAL
004538070,RESIDENCIAL
002616071,RESIDENCIAL
004531009,OTROS
008506087,RESIDENCIAL
008506088,RESIDENCIAL
002301016,RESIDENCIAL
002420021,RESIDENCIAL
002574033,RESIDENCIAL
005657034,RESIDENCIAL
004508003,RESIDENCIAL
004586046,RESIDENCIAL
001422083,RESIDENCIAL
004534028,RESIDENCIAL
004546054,RESIDENCIAL
001203007,RESIDENCIAL
009259018,RESIDENCIAL
008308054,OFICINAS
001428020,OTROS
004538061,RESIDENCIAL
008313015,OFICINAS
002445066,RESIDENCIAL
004607013,RESIDENCIAL
002517073,RESIDENCIAL
002517074,RESIDENCIAL
004519009,RESIDENCIAL
004519011,RESIDENCIAL
001331071,RESIDENCIAL
004521098,RESIDENCIAL
002429082,RESIDENCIAL
001115019,RESIDENCIAL
004402029,RESIDENCIAL
004583006,RESIDENCIAL
004509093,OTROS
002529003,RESIDENCIAL
002431032,RESIDENCIAL
005649038,RESIDENCIAL
002436065,RESIDENCIAL
008314024,OFICINAS
002426062,OTROS
002445036,RESIDENCIAL
002519051,RESIDENCIAL
002460083,RESIDENCIAL
002461019,RESIDENCIAL
001417062,RESIDENCIAL
004408032,RESIDENCIAL
002204025,RESIDENCIAL
,
,
,
,
,
,
,
,
,
,
,
,
002443006,RESIDENCIAL
002443068,OTROS
004551019,RESIDENCIAL
002429026,RESIDENCIAL
001424021,RESIDENCIAL
004554089,RESIDENCIAL
002448001,OTROS
002444045,RESIDENCIAL
002412007,RESIDENCIAL
002412019,OTROS
002412093,RESIDENCIAL
008513034,RESIDENCIAL
004522023,RESIDENCIAL
005639016,RESIDENCIAL
001414012,RESIDENCIAL
009130073,BODEGAS
001434036,RESIDENCIAL
001307014,OTROS
009254032,RESIDENCIAL
009254033,OTROS
002508052,RESIDENCIAL
002539035,RESIDENCIAL
008517013,RESIDENCIAL
004569037,RESIDENCIAL
004569042,RESIDENCIAL
004569044,RESIDENCIAL
001405002,RESIDENCIAL
002307031,RESIDENCIAL
008513057,OTROS
002412058,RESIDENCIAL
002412064,RESIDENCIAL
001428047,RESIDENCIAL
001435091,RESIDENCIAL
001435093,RESIDENCIAL
001415074,RESIDENCIAL
001415077,RESIDENCIAL
001415083,RESIDENCIAL
001415086,RESIDENCIAL
009230040,RESIDENCIAL
001333016,RESIDENCIAL
